event_id,domain,event_type,stage,outcome,decision_driver,evidence_snippet,confidence_original,confidence_boosted,primary_entity_count,context_entity_count,entities_primary,entities_context,entities_all,domain_id,domain_name,overlay_id,paper_id,created_at
bf371265c82a09d8,longevity,method_evaluation,unknown,unknown,,DNA-protein ted in CRC by taking the intersection between GSE144259 and crosslinks were reversed via incubation with 5 M NaCl at 65 ◦C over- GSE138202 datasets from GEO database (Fig.,low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:22Z
c230e5fe9f08d801,longevity,decision_point,unknown,unknown,,Cell lysis was subsequently sonicated to produce 500–1000 bp DNA fragments.,low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:22Z
f66998b92c4f857b,longevity,method_evaluation,unknown,unknown,,complexes were captured by incubation with magnetic beads.,low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:22Z
fc124a3f1f32236e,longevity,decision_point,in_vivo,unknown,,These results confirmed that indicated that UKLF promoted cell growth in vivo.,med,med,0,1,,model:IN VIVO,model:IN VIVO,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:22Z
1251246a9f8fdf3f,longevity,regulatory_risk,in_vivo,unknown,,"For quantification of Western blot results, densitometric study conformed to the ethical guidelines of the 1975 Declaration of analysis of bands was performed with Gel-Pro-Analyzer 4 (Media Cy- Helsinki and was approved by the Ethics Committee of Shengjing Hos- bernetics, USA).",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:21Z
2aad1b0e7429b693,longevity,method_evaluation,in_vitro,unknown,,"All were incubated with an anti-cleaved caspase-3 antibody (#9579, CST) mediums were supplemented with 10 % fetal bovine serum, and the cells were incubated at 37 ◦C.",med,med,1,2,target:CASPASE,model:FBS; model:SERUM,model:FBS; model:SERUM; target:CASPASE,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:21Z
451a5bd5924e6d44,longevity,method_evaluation,unknown,unknown,,"After incubation overnight, sections were incubated with goat anti-rabbit IgG-HRP (#31460, Ther- For knockdown, green fluorescent protein (GFP)-tagged plasmids expressing the shRNA of UKLF (shUKLFGFP), SLC39A4 (shSLC39A4GFP), moFisher) for 60 min.",med,med,1,0,model:Rabbit,,model:Rabbit,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:21Z
453d0291a0b36023,longevity,manufacturing_constraint,unknown,unknown,,Green represents biological process (BP).,low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:21Z
4a9faa1e98330cca,longevity,decision_point,clinical,unknown,,The chi-square test was used to analyze the correlation between UKLF human UKLF or PCBP2 were inserted into PCDNA3.1-EGFP vectors to construct UKLF (OV-UKLFGFP) or PCBP2 (OV-PCBP2GFP) overexpression expression and clinical characteristics of CRC patients.,med,med,0,1,,model:HUMAN,model:HUMAN,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:21Z
916b5eaaae08fa20,longevity,decision_point,unknown,unknown,,"GAPDH was used as Here, UKLF expression was assessed in CRC tissues, subsequently, the an internal control.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:21Z
9639fb164aeb26b6,longevity,regulatory_risk,unknown,unknown,,Used primers are as follows: UKLF forward 5′- bio-function and regulatory mechanisms of UKLF were investigated.,low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:21Z
e75bec97bc4609c2,longevity,method_evaluation,unknown,unknown,,"Total RNA solution (KeyGEN, China) was added to the well followed by incubation was extracted using TRIpure (BioTeke, China), and reverse transcribed for 4 h.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:21Z
434a40aa82cf8205,longevity,manufacturing_constraint,in_vivo,unknown,,"Ubiquitous Kruppel-like factor (UKLF) Colorectal cancer is involved in various cancer processes, but its effect and detailed molecular mechanism in CRC are not yet fully Proliferation understood.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:20Z
714cc2003ca84ca0,longevity,decision_point,in_vivo,unknown,,The promotion effect of UKLF on tumor growth was further confirmed in vivo.,med,med,1,1,model:TUMOR,model:IN VIVO,model:IN VIVO; model:TUMOR,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:20Z
82c0ce07e263f0e6,longevity,regulatory_risk,unknown,unknown,,"Taken together, these findings elucidated the regulatory mechanism of UKLF and uncovered the importance of the PCBP2/UKLF/SLC39A4 pathway.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:20Z
f76ab6cb3f10ea71,longevity,decision_point,clinical,unknown,,The results showed that UKLF was highly expressed in CRC tissues from clinical patients and its high UKLF expression was related to poor prognosis.,low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,4841192c006beafd,2026-01-23T13:58:20Z
129f7a64d035094f,longevity,decision_point,in_vivo,unknown,,"Saito, T.(2010).Embryonic in vivoelectroporationin the mouse.",med,med,0,1,,model:MOUSE,model:MOUSE,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:19Z
332c68d0579ff8cf,longevity,decision_point,clinical,unknown,,"SUPPLEMENTALINFORMATION Germanaud,D.,Rossi,M.,Bussy,G.,Ge´rard,D.,Hertz-Pannier,L.,Blanchet, P.,Dollfus,H.,Giuliano,F.,Bennouna-Greene,V.,Sarda,P.,etal.(2011).The SupplementalInformationincludesExtendedExperimentalProceduresand Renpenningsyndromespectrum:newclinicalinsightssupportedby13new fivefiguresandcanbefoundwiththisarticleonlineathttp://dx.doi.org/10.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:18Z
b96b33fc071ba8f5,longevity,efficacy_result,unknown,successful,,"The brains were fixed and 20 mm cryosections were Cetin,A.,Komai,S.,Eliava,M.,Seeburg,P.H.,andOsten,P.(2006).Stereo- preparedforimmunohistochemicalanalyses.Toeliminatepotentialvariability taxicgenedeliveryintherodentbrain.Nat.Protoc.1,3166–3173.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:18Z
d6ddadb3878adfc6,longevity,manufacturing_constraint,unknown,unknown,,process that requires the Bardet-Biedl syndrome proteins.,low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:18Z
265ccd8fe3d54cd0,longevity,method_evaluation,in_vivo,unknown,,"20mlofsolutioncontaining1mg/mlMalachiteGreenoxalate,10mg/mlammo- Recent studies suggest that the primary cilium represents a niummolybdatetetrahydrate,and1NHCl.After5minofincubation,absor- critical site of pathology in several developmental disorders, banceatwavelength650nmwasmeasured.Theconcentrationofphosphate includingBBS,whichischaracterizedbyobesity,kidneyabnor- generatedfromguanosinetriphosphate(GTP)hydrolysiswascalculatedusing malities,and,notably,ID(ZaghloulandKatsanis,2009).Several anin",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:17Z
93039660d382e2d6,longevity,decision_point,unknown,unknown,,"(legendcontinuedonnextpage) 886 CellReports4,879–889,September12,2013ª2013TheAuthors",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:17Z
ee47ebe9419fa551,longevity,method_evaluation,in_vivo,unknown,,"cytochemistry experiments, neurons were fixed in 4% paraformaldehyde Identification of the signaling link between the XLID protein for10minatroomtemperatureandanalyzedaspreviouslydescribed(Konishi PQBP1 and the GTPase Dynamin 2 illuminates a mechanism etal.,2004).Fordoublelabelingwithtworabbitprimaryantibodies,thePQBP1 antibody, and the Pericentrin or AC3 antibody, sequential staining was that governs the formation of the primary cilium in postmitotic performedusinggoatanti-rabbitFabfragment(Jac",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:17Z
930f22b7505caf1a,longevity,decision_point,in_vivo,unknown,,"Expression of the PQBP1 WW (seemodelinFigure5G).PQBP1islocalizedatthebaseofthe domain in the nucleus, which we achieved by fusing the WW cilium and plays an important role in ciliogenesis in primary domaintothenuclearlocalizingsignal(NLS-WW),failedtopro- rodenthippocampalneuronsandcorticalneuronsinthemouse mote ciliogenesis in neurons (Figure S4G), suggesting that brain in vivo.",med,med,0,1,,model:IN VIVO,model:IN VIVO,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:16Z
9d4ed0162f6c1dc0,longevity,decision_point,unknown,unknown,,"(legendcontinuedonnextpage) 884 CellReports4,879–889,September12,2013ª2013TheAuthors",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:15Z
55f1a5244646419f,longevity,decision_point,unknown,unknown,,"(legendcontinuedonnextpage) 882 CellReports4,879–889,September12,2013ª2013TheAuthors",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:13Z
26d27d27ee297f47,longevity,decision_point,unknown,unknown,,"Knockdown of MiceinwhichtheAC3orSSTR3geneisdisruptedhavedefects each XLID protein by cognate short hairpin RNAs (shRNAs) inobjectrecognitionmemory,suggestinganimportantrolefor wasvalidated(seeFigures2AandS1F).",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:11Z
4430f0f418657cca,longevity,decision_point,unknown,unknown,,"ATargetedRNAiScreenofXLID GenesinCiliaryMorphogenesisinNeurons Hippocampal neurons were transfected with an RNAi plasmid encoding shRNAs targeting the indicated XLID gene or the control U6 plasmid together with the GFP expression plasmid, and subjectedtoimmunocytochemistryatDIV5using theAC3andGFPantibodies.Knockdownofeach proteinbycognateshRNAswasvalidated(Figures 2A and S1).",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:11Z
46a2680de377ffba,longevity,method_evaluation,in_vitro,unknown,,"MDCK cells in the presence or absence of serum (Figures Consistent with PQBP1’s reported function in RNA splicing S2H–S2K).Takentogether,thesedatasuggestthatPQBP1pro- (Llorianetal.,2005;Tapiaetal.,2010;Zhangetal.,2000),pre- motesciliogenesisselectivelyinneurons.",med,med,1,1,model:MDCK,model:SERUM,model:MDCK; model:SERUM,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:11Z
70cbafef1110f24f,longevity,manufacturing_constraint,unknown,unknown,,mRNA processing factors were among the nuclear proteins WenextdeterminedthefunctionofPQBP1inthebraininvivo.,low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:11Z
aa1c632dd4f27d1f,longevity,method_evaluation,in_vitro,unknown,,"In associatedwithGST-PQBP1butnotGST(Figure4A).Allofthe contrast,knockdownofPQBP1hadlittleornoeffectonciliogen- visible protein bands that coprecipitated with GST-PQBP1 esis in NIH 3T3 fibroblasts and Madin-Darby canine kidney wereabsentinapull-downassayusingaGST-PQBP1protein (MDCK)epithelialcellsinthepresenceorabsenceofserum(Fig- containingamutationatcriticalaminoacidsintheWWdomain ures S2D–S2G).",med,med,2,0,model:MDCK; model:Fibroblasts,,model:MDCK; model:Fibroblasts,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:11Z
ca526b4693edf1c3,longevity,manufacturing_constraint,unknown,unknown,,and regulate transcription or RNA processing.,low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:11Z
16fa55ec9c62e496,longevity,decision_point,in_vivo,unknown,,"Cell Reports Report The XLID Protein PQBP1 and the GTPase Dynamin 2 Define a Signaling Link that Orchestrates Ciliary Morphogenesis in Postmitotic Neurons YoshihoIkeuchi,1,2LuisdelaTorre-Ubieta,2TakahikoMatsuda,3HannoSteen,4,5HitoshiOkazawa,6andAzadBonni1,2,* 1DepartmentofAnatomyandNeurobiology,WashingtonUniversitySchoolofMedicine,St.Louis,MO63110,USA 2DepartmentofNeurobiology,HarvardMedicalSchool,Boston,MA02115,USA 3DepartmentofGenetics,HarvardMedicalSchool,Boston,MA02115,USA 4DepartmentofPatho",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:09Z
498c9c120ffe5f0f,longevity,manufacturing_constraint,unknown,unknown,,"kinase,1mMcreatinephosphate,1mMATP,0.1U/mlRNaseinhibitor;Prom- Hurto,R.L.(2011).UnexpectedfunctionsoftRNAandtRNAprocessingen- ega),and7.5–30mgovaryproteinextractat29(cid:2)Cfortheindicatedtimes.",high,high,1,0,target:KINASE,,target:KINASE,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:09Z
5a67f1292c0c26e0,longevity,method_evaluation,unknown,unknown,,"Forcleavagereactions,5–10ngofa32P-end-labeledegfp-deriveddsRNAwas Haussecker,D.,Huang,Y.,Lau,A.,Parameswaran,P.,Fire,A.Z.,andKay, incubatedin13reactionbuffer(100mMKOAc;15mMHEPES-KOH,pH7.4; M.A.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:09Z
7617b885289a6c62,longevity,decision_point,in_vivo,unknown,,"Meckel-Gruber syndrome, and Joubert syndrome, which are Approximately 30%–50% more males than females are characterizedbyoverlappingclinicalpresentationsofpolycystic affectedwithID,presumablyreflectingmutationsontheXchro- kidney,retinaldegeneration,cerebellaratrophy,and,notably,ID CellReports4,879–889,September12,2013ª2013TheAuthors 879",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:09Z
90fcd1059d2868f8,longevity,method_evaluation,in_vivo,unknown,,"30–40(cid:2)Cwith32P-end-labeledoligonucleotidesinhybridizationsolution(53 MouseEScellsexpressendogenousshRNAs,siRNAs,andotherMicropro- salinesodiumcitrate[SSC],20mMNaHPO pH7.4,1%SDS,13Denhardt’s cessor-independent, Dicer-dependent small RNAs.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:09Z
c1b616b81b38c844,longevity,regulatory_risk,unknown,unknown,,"Pederson,T.(2010).RegulatoryRNAsderivedfromtransferRNA?RNA16, 1865–1869.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:09Z
d280ea5705ec90bb,longevity,method_evaluation,unknown,unknown,,"cleavage reactions inovary extracts, followedby incubationfor 10minat 37(cid:2)C.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:09Z
d720e829d7a3138d,longevity,decision_point,in_vivo,unknown,,cerebral cortex in vivo.,med,med,0,1,,model:IN VIVO,model:IN VIVO,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,3d859a5254632e1c,2026-01-23T13:58:09Z
f00a2d8c821ac6c5,longevity,manufacturing_constraint,unknown,unknown,,"ExtensiveterminalandasymmetricprocessingofsmallRNAsfromrRNAs, snoRNAs,snRNAs,andtRNAs.NucleicAcidsRes.40,6787–6799.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:09Z
0b5f6c8ecbb7032c,longevity,decision_point,unknown,unknown,,"However, matching of various tRNA fragments to dateefficientstressresponseshasremainedunclear.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:08Z
648a0c67bac581f3,longevity,manufacturing_constraint,unknown,unknown,,"Dcr-2 binding to would facilitate the restarting of important cellular processes tRNA-derived sequences and Dcr-2-dependent processing of during the stress recovery (Durdevic and Schaefer, 2013).",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:08Z
dcbe3bb9c7a116d3,longevity,method_evaluation,unknown,unknown,,"(D)Dcr-2cleavageassayonegfp-deriveddsRNA usingproteinextracts(15mg)fromWTandDnmt2 mutant(D2(cid:3)/(cid:3))ovariesafteraheatshock(37(cid:2)C, 1hr)andincreasingincubationtimes(1,2,and3 hr).ArrowheadsindicateRNAsasin(A).",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:08Z
eb276a22aa40362b,longevity,manufacturing_constraint,in_vitro,unknown,,"Specific tRNA frag- expression indicated that Ago-2 and Dcr-2 function impacts ments affected siRNA pathways in human cells (Haussecker stress and metabolic processes (Rehwinkel et al., 2006; Lim et al., 2010), implicating tRNA fragments in the fine-tuning of etal.,2011,2013).TheseobservationssuggestthatsiRNApath- sRNA-mediatedgeneregulation.WhethertRNAfragmentscould ways downregulate stress-related gene products under non- alsofunctionasbonafidemiRNAsorsiRNAshasbeendebated stressconditions.Howe",med,med,0,1,,model:HUMAN,model:HUMAN,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:08Z
f2d7fe3f87009b14,longevity,efficacy_result,unknown,unknown,,Dnmt2 Mutants Show Reduced Dcr-2ActivityonLongdsRNA (A) Dcr-2 cleavage assay on 32P-labeled egfp- deriveddsRNA(5ng)usingproteinextracts(15mg) from wild-type (WT) and Dcr-2 catalytic mutant (Dcr-2catD) ovaries.,low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:08Z
fe87117daf8deed9,longevity,method_evaluation,in_vitro,unknown,,"Finally, incubation of S2 cells with specific tRNA Asp GTC Dcr-2andAgo-2mutantanimalsareviableandfertile(Leeetal., fragments also induced the expression of Dcr-2- and Ago-2- 2004;Okamuraetal.,2004),suggestingapredominantfunction regulatedgenes(FigureS4E),indicatingthatectopictRNAfrag- for siRNA pathways under nonstandard conditions.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:08Z
400cd2ca0fc7a52c,longevity,manufacturing_constraint,unknown,unknown,,"(A)Northernblot(using50probes)fortRNAAsp GTCandtRNAGly GCCinDcr-2- FLAGcomplexesafterRNAimmunoprecipitation.Arrowheadsindicateun- sRNAProductionIsAffectedinDnmt2Mutants specifictRNAbinding(black),tRNAhalves(gray),smallertRNA-derivedRNAs Dcr-2processeslongdsRNAsintosRNAs.Toanalyzethepro- (white).IgG,immunoglobulinGcontrol.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:07Z
77a784f6ca60c6e5,longevity,manufacturing_constraint,in_vivo,unknown,,"RNA from heat-shocked Dnmt2 mutants contained increasing dsRNA concentrations (Figure 4B), indicating that dsRNAs, which were efficiently processed by Dcr-2 in wild-type tissues, accumulated in Dnmt2 mutants.",low,low,0,0,,,,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:07Z
91d3a433b9e1c07b,longevity,decision_point,in_vivo,unknown,,in vivo.,med,med,0,1,,model:IN VIVO,model:IN VIVO,biohacking_longevity,Biohacking & Longevity,biohacking_longevity_v1,870a0b740c3864eb,2026-01-23T13:58:07Z
